1
(0,0)
0
S (0,-1) (0,1) (1,0)
0.4
0.99
1
0.05

0.2|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.9|0.3|-1.0|-1.0,ESQUERDA,53449.02
0.2|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.9|0.3|-1.0|-1.0,FRENTE,53188.31
0.2|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.9|0.3|-1.0|-1.0,MEIA_VOLTA,53372.14
0.2|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,DIREITA,54965.58
0.2|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,ESQUERDA,54571.38
0.2|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,FRENTE,54555.59
0.2|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,MEIA_VOLTA,54356.50
0.8|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,DIREITA,54159.24
0.8|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,ESQUERDA,53527.87
0.8|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,FRENTE,53453.16
0.8|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,MEIA_VOLTA,53806.74
0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,DIREITA,54365.64
0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,ESQUERDA,54893.15
0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,FRENTE,55791.54
0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,MEIA_VOLTA,54047.32
0.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,DIREITA,55335.52
0.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,ESQUERDA,55052.30
0.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,FRENTE,55967.71
0.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|-1.0,MEIA_VOLTA,53637.85
0.8|-1.0|0.0|-1.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|0.0|0.7|0.7|0.9|0.4,DIREITA,50317.33
0.8|-1.0|0.0|-1.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|0.0|0.7|0.7|0.9|0.4,ESQUERDA,50740.07
0.8|-1.0|0.0|-1.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|0.0|0.7|0.7|0.9|0.4,FRENTE,50172.28
0.8|-1.0|0.0|-1.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|0.0|0.7|0.7|0.9|0.4,MEIA_VOLTA,50216.51
0.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|0.6|0.8|0.7|0.7,DIREITA,51318.94
0.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|0.6|0.8|0.7|0.7,ESQUERDA,51501.87
0.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|0.6|0.8|0.7|0.7,FRENTE,51620.22
0.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|0.6|0.8|0.7|0.7,MEIA_VOLTA,51659.34
0.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|1.0|0.0|10.0|0.0|0.3|0.9|0.0|1.0,DIREITA,51800.06
0.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|1.0|0.0|10.0|0.0|0.3|0.9|0.0|1.0,ESQUERDA,51066.12
0.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|1.0|0.0|10.0|0.0|0.3|0.9|0.0|1.0,FRENTE,51645.00
0.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|1.0|0.0|10.0|0.0|0.3|0.9|0.0|1.0,MEIA_VOLTA,51877.62
0.5|1.0|0.0|10.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.3|0.9|0.0|1.0,DIREITA,51295.73
0.5|1.0|0.0|10.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.3|0.9|0.0|1.0,ESQUERDA,52226.25
0.5|1.0|0.0|10.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.3|0.9|0.0|1.0,FRENTE,52310.86
0.5|1.0|0.0|10.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.3|0.9|0.0|1.0,MEIA_VOLTA,52395.81
0.5|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.6|0.8|0.7|0.7,DIREITA,50746.22
0.5|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.6|0.8|0.7|0.7,ESQUERDA,50490.89
0.5|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.6|0.8|0.7|0.7,FRENTE,50962.92
0.5|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|0.0|0.6|0.8|0.7|0.7,MEIA_VOLTA,50943.41
